  391,20180424,   86
  391,20180425,   92
  391,20180426,   51
  391,20180427,   36
  391,20180428,   78
  391,20180429,   46
  391,20180430,   57
  391,20180501,   55
  391,20180502,   44
  391,20180503,   53
  391,20180504,   37
  391,20180505,   73
  391,20180506,   73
  391,20180507,   89
  391,20180508,   94
  391,20180509,  108
  391,20180510,   65
  391,20180511,   40
  391,20180512,   89
  391,20180513,  122
  391,20180514,  121
  391,20180515,  121
  391,20180516,  101
  391,20180517,   80
  391,20180518,   49
  391,20180519,   35
  391,20180520,   62
  391,20180521,  118
  391,20180522,  126
  391,20180523,  144
  391,20180524,  142
  391,20180525,  141
  391,20180526,  147
  391,20180527,  147
  391,20180528,  133
  391,20180529,  173
  391,20180530,  161
  391,20180531,  161
  391,20180601,  157
  391,20180602,  147
  391,20180603,  147
  391,20180604,  129
  391,20180605,  120
  391,20180606,  117
  391,20180607,  146
  391,20180608,  173
  391,20180609,  157
  391,20180610,  161
  391,20180611,  137
  391,20180612,  118
  391,20180613,   98
  391,20180614,   93
  391,20180615,  115
  391,20180616,  123
  391,20180617,  140
  391,20180618,  143
  391,20180619,  140
  391,20180620,  151
  391,20180621,   94
  391,20180622,   88
  391,20180623,   80
  391,20180624,   97
  391,20180625,  120
  391,20180626,   86
  391,20180627,  104
  391,20180628,  114
  391,20180629,  141
  391,20180630,  133
  391,20180701,  144
  391,20180702,  110
  391,20180703,  129
  391,20180704,  149
  391,20180705,  146
  391,20180706,  125
  391,20180707,  120
  391,20180708,   91
  391,20180709,  106
  391,20180710,  118
  391,20180711,   84
  391,20180712,  129
  391,20180713,  104
  391,20180714,  131
  391,20180715,  112
  391,20180716,  123
  391,20180717,  124
  391,20180718,  109
  391,20180719,  133
  391,20180720,  113
  391,20180721,  160
  391,20180722,  144
  391,20180723,  136
  391,20180724,  154
  391,20180725,  188
  391,20180726,  185
  391,20180727,  209
  391,20180728,  133
  391,20180729,  134
  391,20180730,  188
  391,20180731,  160
  391,20180801,  133
  391,20180802,  147
  391,20180803,  155
  391,20180804,  183
  391,20180805,  146
  391,20180806,  131
  391,20180807,  145
  391,20180808,  123
  391,20180809,  108
  391,20180810,  131
  391,20180811,  111
  391,20180812,  112
  391,20180813,  155
  391,20180814,  163
  391,20180815,  157
  391,20180816,  143
  391,20180817,  120
  391,20180818,  106
  391,20180819,  141
  391,20180820,  183
  391,20180821,  157
  391,20180822,  145
  391,20180823,  132
  391,20180824,  136
  391,20180825,   85
  391,20180826,   74
  391,20180827,  134
  391,20180828,  135
  391,20180829,  119
  391,20180830,   88
  391,20180831,   75
  391,20180901,   61
  391,20180902,   85
  391,20180903,  158
  391,20180904,  154
  391,20180905,  162
  391,20180906,  135
  391,20180907,  110
  391,20180908,   99
  391,20180909,  137
  391,20180910,  131
  391,20180911,  143
  391,20180912,  134
  391,20180913,   76
  391,20180914,   45
  391,20180915,   94
  391,20180916,   83
  391,20180917,   94
  391,20180918,  147
  391,20180919,  123
  391,20180920,  140
  391,20180921,  112
  391,20180922,  105
  391,20180923,   77
  391,20180924,   56
  391,20180925,   27
  391,20180926,   40
  391,20180927,   69
  391,20180928,   39
  391,20180929,    5
  391,20180930,    2
  391,20181001,   63
  391,20181002,   71
  391,20181003,   70
  391,20181004,   73
  391,20181005,   74
  391,20181006,   88
  391,20181007,   27
  391,20181008,    9
  391,20181009,   32
  391,20181010,   65
  391,20181011,  135
  391,20181012,  138
  391,20181013,  140
  391,20181014,  140
  391,20181015,  102
  391,20181016,   75
  391,20181017,   91
  391,20181018,   95
  391,20181019,   35
  391,20181020,    7
  391,20181021,   23
  391,20181022,   28
  391,20181023,   32
  391,20181024,  124
  391,20181025,  107
  391,20181026,   52
  391,20181027,   17
  391,20181028,   15
  391,20181029,   35
  391,20181030,   37
  391,20181031,   44
  391,20181101,   83
  391,20181102,   15
  391,20181103,  -13
  391,20181104,  -19
  391,20181105,   59
  391,20181106,   55
  391,20181107,   84
  391,20181108,   38
  391,20181109,   69
  391,20181110,  106
  391,20181111,  108
  391,20181112,   90
  391,20181113,   72
  391,20181114,   47
  391,20181115,   44
  391,20181116,    6
  391,20181117,    5
  391,20181118,   -5
  391,20181119,   24
  391,20181120,   22
  391,20181121,    5
  391,20181122,    0
  391,20181123,   -5
  391,20181124,   -1
  391,20181125,   22
  391,20181126,   33
  391,20181127,   21
  391,20181128,   20
  391,20181129,   76
  391,20181130,   60
  391,20181201,   52
  391,20181202,   95
  391,20181203,   79
  391,20181204,    1
  391,20181205,   19
  391,20181206,   74
  391,20181207,   60
  391,20181208,   59
  391,20181209,   49
  391,20181210,   24
  391,20181211,  -10
  391,20181212,  -16
  391,20181213,   -2
  391,20181214,   -6
  391,20181215,    0
  391,20181216,   -5
  391,20181217,   21
  391,20181218,   25
  391,20181219,   40
  391,20181220,   58
  391,20181221,   79
  391,20181222,   79
  391,20181223,   58
  391,20181224,  -12
  391,20181225,  -10
  391,20181226,  -16
  391,20181227,  -18
  391,20181228,  -29
  391,20181229,   25
  391,20181230,   52
  391,20181231,   74
  370,20180101,   45
  370,20180102,   40
  370,20180103,   67
  370,20180104,   58
  370,20180105,   34
  370,20180106,    3
  370,20180107,   10
  370,20180108,   14
  370,20180109,   17
  370,20180110,   61
  370,20180111,   42
  370,20180112,   49
  370,20180113,   37
  370,20180114,    6
  370,20180115,    4
  370,20180116,   17
  370,20180117,   12
  370,20180118,    4
  370,20180119,    3
  370,20180120,    5
  370,20180121,  -15
  370,20180122,   17
  370,20180123,   63
  370,20180124,   79
  370,20180125,   60
  370,20180126,    3
  370,20180127,   11
  370,20180128,   56
  370,20180129,   27
  370,20180130,   -5
  370,20180131,   14
  370,20180201,    8
  370,20180202,    7
  370,20180203,  -15
  370,20180204,   -5
  370,20180205,  -21
  370,20180206,  -49
  370,20180207,  -63
  370,20180208,  -78
  370,20180209,  -31
  370,20180210,   12
  370,20180211,    8
  370,20180212,   -9
  370,20180213,  -13
  370,20180214,  -31
  370,20180215,   -3
  370,20180216,  -26
  370,20180217,  -45
  370,20180218,  -42
  370,20180219,  -29
  370,20180220,  -41
  370,20180221,  -54
  370,20180222,  -26
  370,20180223,  -43
  370,20180224,  -36
  370,20180225,  -44
  370,20180226,  -70
  370,20180227, -101
  370,20180228,  -73
  370,20180301,  -72
  370,20180302,  -64
  370,20180303,  -31
  370,20180304,    3
  370,20180305,   26
  370,20180306,  -13
  370,20180307,    5
  370,20180308,   14
  370,20180309,   12
  370,20180310,   70
  370,20180311,   65
  370,20180312,   74
  370,20180313,   45
  370,20180314,    2
  370,20180315,   49
  370,20180316,    5
  370,20180317,  -29
  370,20180318,  -25
  370,20180319,  -41
  370,20180320,  -44
  370,20180321,  -27
  370,20180322,   34
  370,20180323,   48
  370,20180324,   11
  370,20180325,  -21
  370,20180326,   -2
  370,20180327,   -4
  370,20180328,   36
  370,20180329,   28
  370,20180330,   47
  370,20180331,   23
  370,20180401,   -1
  370,20180402,   15
  370,20180403,   94
  370,20180404,   71
  370,20180405,    5
  370,20180406,    6
  370,20180407,   84
  370,20180408,   64
  370,20180409,  102
  370,20180410,  113
  370,20180411,   74
  370,20180412,   40
  370,20180413,   35
  370,20180414,   56
  370,20180415,  108
  370,20180416,   50
  370,20180417,   39
  370,20180418,   62
  370,20180419,  142
  370,20180420,  113
  370,20180421,   83
  370,20180422,  120
  370,20180423,   85
  370,20180424,   82
  370,20180425,   89
  370,20180426,   44
  370,20180427,   31
  370,20180428,   67
  370,20180429,   36
  370,20180430,   53
  370,20180501,   52
  370,20180502,   39
  370,20180503,   40
  370,20180504,   23
  370,20180505,   76
  370,20180506,   79
  370,20180507,  128
  370,20180508,  125
  370,20180509,   92
  370,20180510,   51
  370,20180511,   23
  370,20180512,   87
  370,20180513,  112
  370,20180514,  110
  370,20180515,  116
  370,20180516,   98
  370,20180517,   68
  370,20180518,   43
  370,20180519,   37
  370,20180520,   38
  370,20180521,  108
  370,20180522,  103
  370,20180523,  147
  370,20180524,  146
  370,20180525,  133
  370,20180526,  146
  370,20180527,  174
  370,20180528,  147
  370,20180529,  173
  370,20180530,  149
  370,20180531,  151
  370,20180601,  151
  370,20180602,  142
  370,20180603,  130
  370,20180604,  148
  370,20180605,  131
  370,20180606,  118
  370,20180607,  154
  370,20180608,  169
  370,20180609,  164
  370,20180610,  159
  370,20180611,  132
  370,20180612,  108
  370,20180613,   96
  370,20180614,   84
  370,20180615,  102
  370,20180616,  125
  370,20180617,  120
  370,20180618,  129
  370,20180619,  128
  370,20180620,  123
  370,20180621,   80
  370,20180622,   79
  370,20180623,   72
  370,20180624,   82
  370,20180625,  122
  370,20180626,   89
  370,20180627,  110
  370,20180628,  156
  370,20180629,  141
  370,20180630,  130
  370,20180701,  174
  370,20180702,  126
  370,20180703,  137
  370,20180704,  155
  370,20180705,  143
  370,20180706,  144
  370,20180707,  119
  370,20180708,  117
  370,20180709,  117
  370,20180710,  116
  370,20180711,   92
  370,20180712,  140
  370,20180713,  104
  370,20180714,  120
  370,20180715,  145
  370,20180716,  137
  370,20180717,  115
  370,20180718,  101
  370,20180719,  132
  370,20180720,  111
  370,20180721,  148
  370,20180722,  120
  370,20180723,  162
  370,20180724,  169
  370,20180725,  187
  370,20180726,  194
  370,20180727,  236
  370,20180728,  128
  370,20180729,  134
  370,20180730,  183
  370,20180731,  165
  370,20180801,  128
  370,20180802,  154
  370,20180803,  153
  370,20180804,  167
  370,20180805,  152
  370,20180806,  156
  370,20180807,  141
  370,20180808,  123
  370,20180809,  121
  370,20180810,  121
  370,20180811,  114
  370,20180812,  128
  370,20180813,  156
  370,20180814,  158
  370,20180815,  150
  370,20180816,  140
  370,20180817,  113
  370,20180818,  104
  370,20180819,  138
  370,20180820,  179
  370,20180821,  157
  370,20180822,  143
  370,20180823,  127
  370,20180824,  125
  370,20180825,   75
  370,20180826,   53
  370,20180827,  134
  370,20180828,  108
  370,20180829,   92
  370,20180830,   93
  370,20180831,   78
  370,20180901,   55
  370,20180902,   69
  370,20180903,  157
  370,20180904,  155
  370,20180905,  152
  370,20180906,  111
  370,20180907,   99
  370,20180908,   91
  370,20180909,  131
  370,20180910,  134
  370,20180911,  136
  370,20180912,  131
  370,20180913,   70
  370,20180914,   46
  370,20180915,   98
  370,20180916,   84
  370,20180917,   78
  370,20180918,  128
  370,20180919,  120
  370,20180920,  136
  370,20180921,  105
  370,20180922,  100
  370,20180923,   67
  370,20180924,   37
  370,20180925,    6
  370,20180926,   38
  370,20180927,   49
  370,20180928,   47
  370,20180929,    2
  370,20180930,   -9
  370,20181001,   46
  370,20181002,   67
  370,20181003,   64
  370,20181004,   81
  370,20181005,   70
  370,20181006,   86
  370,20181007,   28
  370,20181008,   10
  370,20181009,   32
  370,20181010,   61
  370,20181011,  120
  370,20181012,  140
  370,20181013,  157
  370,20181014,  140
  370,20181015,   93
  370,20181016,   85
  370,20181017,   91
  370,20181018,   84
  370,20181019,   52
  370,20181020,   13
  370,20181021,   24
  370,20181022,    9
  370,20181023,   23
  370,20181024,  126
  370,20181025,  101
  370,20181026,   46
  370,20181027,   24
  370,20181028,   13
  370,20181029,   30
  370,20181030,   31
  370,20181031,   38
  370,20181101,   76
  370,20181102,   12
  370,20181103,  -13
  370,20181104,   -7
  370,20181105,   52
  370,20181106,   62
  370,20181107,   87
  370,20181108,   39
  370,20181109,   57
  370,20181110,   93
  370,20181111,   98
  370,20181112,   87
  370,20181113,   67
  370,20181114,   45
  370,20181115,   21
  370,20181116,  -11
  370,20181117,   25
  370,20181118,   -1
  370,20181119,   13
  370,20181120,   23
  370,20181121,   23
  370,20181122,  -17
  370,20181123,  -24
  370,20181124,   10
  370,20181125,   21
  370,20181126,   34
  370,20181127,   19
  370,20181128,   24
  370,20181129,   96
  370,20181130,   60
  370,20181201,   53
  370,20181202,   96
  370,20181203,   81
  370,20181204,    1
  370,20181205,    2
  370,20181206,   89
  370,20181207,   58
  370,20181208,   55
  370,20181209,   49
  370,20181210,    1
  370,20181211,  -12
  370,20181212,  -35
  370,20181213,  -25
  370,20181214,  -19
  370,20181215,  -11
  370,20181216,   -9
  370,20181217,   33
  370,20181218,   56
  370,20181219,   54
  370,20181220,   60
  370,20181221,   78
  370,20181222,   69
  370,20181223,   60
  370,20181224,   -2
  370,20181225,  -28
  370,20181226,  -30
  370,20181227,  -23
  370,20181228,  -40
  370,20181229,   29
  370,20181230,   51
  370,20181231,   73
  331,20180101,     
  331,20180102,     
  331,20180103,     
  331,20180104,     
  331,20180105,     
  331,20180106,     
  331,20180107,     
  331,20180108,     
  331,20180109,     
  331,20180110,     
  331,20180111,     
  331,20180112,     
  331,20180113,     
  331,20180114,     
  331,20180115,     
  331,20180116,     
  331,20180117,     
  331,20180118,     
  331,20180119,     
  331,20180120,     
  331,20180121,     
  331,20180122,     
  331,20180123,     
  331,20180124,     
  331,20180125,     
  331,20180126,     
  331,20180127,     
  331,20180128,     
  331,20180129,     
  331,20180130,     
  331,20180131,     
  331,20180201,     
  331,20180202,     
  331,20180203,     
  331,20180204,     
  331,20180205,     
  331,20180206,     
  331,20180207,     
  331,20180208,     
  331,20180209,     
  331,20180210,     
  331,20180211,     
  331,20180212,     
  331,20180213,     
  331,20180214,     
  331,20180215,     
  331,20180216,     
  331,20180217,     
  331,20180218,     
  331,20180219,     
  331,20180220,     
  331,20180221,     
  331,20180222,     
  331,20180223,     
  331,20180224,     
  331,20180225,     
  331,20180226,     
  331,20180227,     
  331,20180228,     
  331,20180301,     
  331,20180302,     
  331,20180303,     
  331,20180304,     
  331,20180305,     
  331,20180306,     
  331,20180307,     
  331,20180308,     
  331,20180309,     
  331,20180310,     
  331,20180311,     
  331,20180312,     
  331,20180313,     
  331,20180314,     
  331,20180315,     
  331,20180316,     
  331,20180317,     
  331,20180318,     
  331,20180319,     
  331,20180320,     
  331,20180321,     
  331,20180322,     
  331,20180323,     
  331,20180324,     
  331,20180325,     
  331,20180326,     
  331,20180327,     
  331,20180328,     
  331,20180329,     
  331,20180330,     
  331,20180331,     
  331,20180401,     
  331,20180402,     
  331,20180403,     
  331,20180404,     
  331,20180405,     
  331,20180406,     
  331,20180407,     
  331,20180408,     
  331,20180409,     
  331,20180410,     
  331,20180411,     
  331,20180412,     
  331,20180413,     
  331,20180414,     
  331,20180415,     
  331,20180416,     
  331,20180417,     
  331,20180418,     
  331,20180419,     
  331,20180420,     
  331,20180421,     
  331,20180422,     
  331,20180423,     
  331,20180424,     
  331,20180425,     
  331,20180426,     
  331,20180427,     
  331,20180428,     
  331,20180429,     
  331,20180430,     
  331,20180501,     
  331,20180502,     
  331,20180503,     
  331,20180504,     
  331,20180505,     
  331,20180506,     
  331,20180507,     
  331,20180508,     
  331,20180509,     
  331,20180510,     
  331,20180511,     
  331,20180512,     
  331,20180513,     
  331,20180514,     
  331,20180515,     
  331,20180516,     
  331,20180517,     
  331,20180518,     
  331,20180519,     
  331,20180520,     
  331,20180521,     
  331,20180522,     
  331,20180523,     
  331,20180524,     
  331,20180525,     
  331,20180526,     
  331,20180527,     
  331,20180528,     
  331,20180529,     
  331,20180530,     
  331,20180531,     
  331,20180601,     
  331,20180602,     
  331,20180603,     
  331,20180604,     
  331,20180605,     
  331,20180606,     
  331,20180607,     
  331,20180608,     
  331,20180609,     
  331,20180610,     
  331,20180611,     
  331,20180612,     
  331,20180613,     
  331,20180614,     
  331,20180615,     
  331,20180616,     
  331,20180617,     
  331,20180618,     
  331,20180619,     
  331,20180620,     
  331,20180621,     
  331,20180622,     
  331,20180623,     
  331,20180624,     
  331,20180625,     
  331,20180626,     
  331,20180627,     
  331,20180628,     
  331,20180629,     
  331,20180630,     
  331,20180701,     
  331,20180702,     
  331,20180703,     
  331,20180704,     
  331,20180705,     
  331,20180706,     
  331,20180707,     
  331,20180708,     
  331,20180709,     
  331,20180710,     
  331,20180711,     
  331,20180712,     
  331,20180713,     
  331,20180714,     
  331,20180715,     
  331,20180716,     
  331,20180717,     
  331,20180718,     
  331,20180719,     
  331,20180720,     
  331,20180721,     
  331,20180722,     
  331,20180723,     
  331,20180724,     
  331,20180725,     
  331,20180726,     
  331,20180727,     
  331,20180728,     
  331,20180729,     
  331,20180730,     
  331,20180731,     
  331,20180801,     
  331,20180802,     
  331,20180803,     
  331,20180804,     
  331,20180805,     
  331,20180806,     
  331,20180807,     
  331,20180808,     
  331,20180809,     
  331,20180810,     
  331,20180811,     
  331,20180812,     
  331,20180813,     
  331,20180814,     
  331,20180815,     
  331,20180816,     
  331,20180817,     
  331,20180818,     
  331,20180819,     
  331,20180820,     
  331,20180821,     
  331,20180822,     
  331,20180823,     
  331,20180824,     
  331,20180825,     
  331,20180826,     
  331,20180827,     
  331,20180828,     
  331,20180829,     
  331,20180830,     
  331,20180831,     
  331,20180901,     
  331,20180902,     
  331,20180903,     
  331,20180904,     
  331,20180905,     
  331,20180906,     
  331,20180907,     
  331,20180908,     
  331,20180909,     
  331,20180910,     
  331,20180911,     
  331,20180912,     
  331,20180913,     
  331,20180914,     
  331,20180915,     
  331,20180916,     
  331,20180917,     
  331,20180918,     
  331,20180919,     
  331,20180920,     
  331,20180921,     
  331,20180922,     
  331,20180923,     
  331,20180924,     
  331,20180925,     
  331,20180926,     
  331,20180927,     
  331,20180928,     
  331,20180929,     
  331,20180930,     
  331,20181001,     
  331,20181002,     
  331,20181003,     
  331,20181004,     
  331,20181005,     
  331,20181006,     
  331,20181007,     
  331,20181008,     
  331,20181009,     
  331,20181010,     
  331,20181011,     
  331,20181012,     
  331,20181013,     
  331,20181014,     
  331,20181015,     
  331,20181016,     
  331,20181017,     
  331,20181018,     
  331,20181019,     
  331,20181020,     
  331,20181021,     
  331,20181022,     
  331,20181023,     
  331,20181024,     
  331,20181025,     
  331,20181026,     
  331,20181027,     
  331,20181028,     
  331,20181029,     
  331,20181030,     
  331,20181031,     
  331,20181101,     
  331,20181102,     
  331,20181103,     
  331,20181104,     
  331,20181105,     
  331,20181106,     
  331,20181107,     
  331,20181108,     
  331,20181109,     
  331,20181110,     
  331,20181111,     
  331,20181112,     
  331,20181113,     
  331,20181114,     
  331,20181115,     
  331,20181116,     
  331,20181117,     
  331,20181118,     
  331,20181119,     
  331,20181120,     
  331,20181121,     
  331,20181122,     
  331,20181123,     
  331,20181124,     
  331,20181125,     
  331,20181126,     
  331,20181127,     
  331,20181128,     
  331,20181129,     
  331,20181130,     
  331,20181201,     
  331,20181202,     
  331,20181203,     
  331,20181204,     
  331,20181205,     
  331,20181206,     
  331,20181207,     
  331,20181208,     
  331,20181209,     
  331,20181210,     
  331,20181211,     
  331,20181212,     
  331,20181213,     
  331,20181214,     
  331,20181215,     
  331,20181216,     
  331,20181217,     
  331,20181218,     
  331,20181219,     
  331,20181220,     
  331,20181221,     
  331,20181222,     
  331,20181223,     
  331,20181224,     
  331,20181225,     
  331,20181226,     
  331,20181227,     
  331,20181228,     
  331,20181229,     
  331,20181230,     
  331,20181231,     
  315,20180101,     
  315,20180102,     
  315,20180103,     
  315,20180104,     
  315,20180105,     
  315,20180106,     
  315,20180107,     
  315,20180108,     
  315,20180109,     
  315,20180110,     
  315,20180111,     
  315,20180112,     
  315,20180113,     
  315,20180114,     
  315,20180115,     
  315,20180116,     
  315,20180117,     
  315,20180118,     
  315,20180119,     
  315,20180120,     
  315,20180121,     
  315,20180122,     
  315,20180123,     
  315,20180124,     
  315,20180125,     
  315,20180126,     
  315,20180127,     
  315,20180128,     
  315,20180129,     
  315,20180130,     
  315,20180131,     
  315,20180201,     
  315,20180202,     
  315,20180203,     
  315,20180204,     
  315,20180205,     
  315,20180206,     
  315,20180207,     
  315,20180208,     
  315,20180209,     
  315,20180210,     
  315,20180211,     
  315,20180212,     
  315,20180213,     
  315,20180214,     
  315,20180215,     
  315,20180216,     
  315,20180217,     
  315,20180218,     
  315,20180219,     
  315,20180220,     
  315,20180221,     
  315,20180222,     
  315,20180223,     
  315,20180224,     
  315,20180225,     
  315,20180226,     
  315,20180227,     
  315,20180228,     
  315,20180301,     
  315,20180302,     
  315,20180303,     
  315,20180304,     
  315,20180305,     
  315,20180306,     
  315,20180307,     
  315,20180308,     
  315,20180309,     
  315,20180310,     
  315,20180311,     
  315,20180312,     
  315,20180313,     
  315,20180314,     
  315,20180315,     
  315,20180316,     
  315,20180317,     
  315,20180318,     
  315,20180319,     
  315,20180320,     
  315,20180321,     
  315,20180322,     
  315,20180323,     
  315,20180324,     
  315,20180325,     
  315,20180326,     
  315,20180327,     
  315,20180328,     
  315,20180329,     
  315,20180330,     
  315,20180331,     
  315,20180401,     
  315,20180402,     
  315,20180403,     
  315,20180404,     
  315,20180405,     
  315,20180406,     
  315,20180407,     
  315,20180408,     
  315,20180409,     
  315,20180410,     
  315,20180411,     
  315,20180412,     
  315,20180413,     
  315,20180414,     
  315,20180415,     
  315,20180416,     
  315,20180417,     
  315,20180418,     
  315,20180419,     
  315,20180420,     
  315,20180421,     
  315,20180422,     
  315,20180423,     
  315,20180424,     
  315,20180425,     
  315,20180426,     
  315,20180427,     
  315,20180428,     
  315,20180429,     
  315,20180430,     
  315,20180501,     
  315,20180502,     
  315,20180503,     
  315,20180504,     
  315,20180505,     
  315,20180506,     
  315,20180507,     
  315,20180508,     
  315,20180509,     
  315,20180510,     
  315,20180511,     
  315,20180512,     
  315,20180513,     
  315,20180514,     
  315,20180515,     
  315,20180516,     
  315,20180517,     
  315,20180518,     
  315,20180519,     
  315,20180520,     
  315,20180521,     
  315,20180522,     
  315,20180523,     
  315,20180524,     
  315,20180525,     
  315,20180526,     
  315,20180527,     
  315,20180528,     
  315,20180529,     
  315,20180530,     
  315,20180531,     
  315,20180601,     
  315,20180602,     
  315,20180603,     
  315,20180604,     
  315,20180605,     
  315,20180606,     
  315,20180607,     
  315,20180608,     
  315,20180609,     
  315,20180610,     
  315,20180611,     
  315,20180612,     
  315,20180613,     
  315,20180614,     
  315,20180615,     
  315,20180616,     
  315,20180617,     
  315,20180618,     
  315,20180619,     
  315,20180620,     
  315,20180621,     
  315,20180622,     
  315,20180623,     
  315,20180624,     
  315,20180625,     
  315,20180626,     
  315,20180627,     
  315,20180628,     
  315,20180629,     
  315,20180630,     
  315,20180701,     
  315,20180702,     
  315,20180703,     
  315,20180704,     
  315,20180705,     
  315,20180706,     
  315,20180707,     
  315,20180708,     
  315,20180709,     
  315,20180710,     
  315,20180711,     
  315,20180712,     
  315,20180713,     
  315,20180714,     
  315,20180715,     
  315,20180716,     
  315,20180717,     
  315,20180718,     
  315,20180719,     
  315,20180720,     
  315,20180721,     
  315,20180722,     
  315,20180723,     
  315,20180724,     
  315,20180725,     
  315,20180726,     
  315,20180727,     
  315,20180728,     
  315,20180729,     
  315,20180730,     
  315,20180731,     
  315,20180801,     
  315,20180802,     
  315,20180803,     
  315,20180804,     
  315,20180805,     
  315,20180806,     
  315,20180807,     
  315,20180808,     
  315,20180809,     
  315,20180810,     
  315,20180811,     
  315,20180812,     
  315,20180813,     
  315,20180814,     
  315,20180815,     
  315,20180816,     
  315,20180817,     
  315,20180818,     
  315,20180819,     
  315,20180820,     
  315,20180821,     
  315,20180822,     
  315,20180823,     
  315,20180824,     
  315,20180825,     
  315,20180826,     
  315,20180827,     
  315,20180828,     
  315,20180829,     
  315,20180830,     
  315,20180831,     
  315,20180901,     
  315,20180902,     
  315,20180903,     
  315,20180904,     
  315,20180905,     
  315,20180906,     
  315,20180907,     
  315,20180908,     
  315,20180909,     
  315,20180910,     
  315,20180911,     
  315,20180912,     
  315,20180913,     
  315,20180914,     
  315,20180915,     
  315,20180916,     
  315,20180917,     
  315,20180918,     
  315,20180919,     
  315,20180920,     
  315,20180921,     
  315,20180922,     
  315,20180923,     
  315,20180924,     
  315,20180925,     
  315,20180926,     
  315,20180927,     
  315,20180928,     
  315,20180929,     
  315,20180930,     
  315,20181001,     
  315,20181002,     
  315,20181003,     
  315,20181004,     
  315,20181005,     
  315,20181006,     
  315,20181007,     
  315,20181008,     
  315,20181009,     
  315,20181010,     
  315,20181011,     
  315,20181012,     
  315,20181013,     
  315,20181014,     
  315,20181015,     
  315,20181016,     
  315,20181017,     
  315,20181018,     
  315,20181019,     
  315,20181020,     
  315,20181021,     
  315,20181022,     
  315,20181023,     
  315,20181024,     
  315,20181025,     
  315,20181026,     
  315,20181027,     
  315,20181028,     
  315,20181029,     
  315,20181030,     
  315,20181031,     
  315,20181101,     
  315,20181102,     
  315,20181103,     
  315,20181104,     
  315,20181105,     
  315,20181106,     
  315,20181107,     
  315,20181108,     
  315,20181109,     
  315,20181110,     
  315,20181111,     
  315,20181112,     
  315,20181113,     
  315,20181114,     
  315,20181115,     
  315,20181116,     
  315,20181117,     
  315,20181118,     
  315,20181119,     
  315,20181120,     
  315,20181121,     
  315,20181122,     
  315,20181123,     
  315,20181124,     
  315,20181125,     
  315,20181126,     
  315,20181127,     
  315,20181128,     
  315,20181129,     
  315,20181130,     
  315,20181201,     
  315,20181202,     
  315,20181203,     
  315,20181204,     
  315,20181205,     
  315,20181206,     
  315,20181207,     
  315,20181208,     
  315,20181209,     
  315,20181210,     
  315,20181211,     
  315,20181212,     
  315,20181213,     
  315,20181214,     
  315,20181215,     
  315,20181216,     
  315,20181217,     
  315,20181218,     
  315,20181219,     
  315,20181220,     
  315,20181221,     
  315,20181222,     
  315,20181223,     
  315,20181224,     
  315,20181225,     
  315,20181226,     
  315,20181227,     
  315,20181228,     
  315,20181229,     
  315,20181230,     
  315,20181231,     
  324,20180101,     
  324,20180102,     
